precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,cantidad_de_cocheras,cantidad_de_toiletes,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,lavavajillas,quincho,sum,sauna,termotanque,vigilancia,ascensor,caja_fuerte,internet,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,acceso_movilidad_reducida,provincia,limpieza_de_ropa,equipamiento_de_cocina,disposicion_Contrafrente,disposicion_Frente,disposicion_Interno,disposicion_Lateral,orientacion_E,orientacion_N,orientacion_NE,orientacion_NO,orientacion_O,orientacion_S,orientacion_SE,orientacion_SO,luminosidad_Luminoso,luminosidad_Muy luminoso,luminosidad_Poco luminoso,estado_general_Bueno,estado_general_Excelente,estado_general_Muy bueno,precio_m2,precio_m2_medio_localidad,precio_medio_localidad,precio_m2_medio_provincia,precio_medio_provincia
230,80,Bv. San Juan  al 700,"Alberdi, Córdoba",45,45,4,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.111111111111111,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
230,18,27 de Abril ,"Alberdi, Córdoba",40,40,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.75,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
230,73,san juan,"Alberdi, Córdoba",54,45,2,1,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Cordoba,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4.2592592592592595,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
230,20,Luis de Azpeitia 1595,"Alberdi, Córdoba",40,40,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.75,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
220,29,9 de julio 1561,"Alberdi, Córdoba",40,40,3,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
220,23,LA RIOJA 1401,"Alberdi, Córdoba",45,40,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888888888888889,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
220,16,Deán Funes ,"Alberdi, Córdoba",45,40,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.888888888888889,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
210,20,Mariano Moreno 157,"Alberdi, Córdoba",40,40,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
200,65,Bv San Juan 870,"Alberdi, Córdoba",40,40,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
200,20,SANTA ROSA ,"Alberdi, Córdoba",48,45,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666666666667,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
200,0,COLON 563.-567 7ºB,"Alberdi, Córdoba",43,51,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.651162790697675,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
200,60,9 DE JULIO 832,"Alberdi, Córdoba",45,45,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444444444444445,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
190,26,Chubut y Av. Colón,"Alberdi, Córdoba",45,42,2,1,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.222222222222222,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
185,45,NEUQUEN  100,"Alberdi, Córdoba",45,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.111111111111111,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
180,42,RODRIGUEZ PEÑA 247,"Alberdi, Córdoba",30,30,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
180,63,URQUIZA 351,"Alberdi, Córdoba",40,0,3,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
180,32,AVENIDA SANTA FE 304,"Alberdi, Córdoba",31,31,4,1,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.806451612903226,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
170,0,Av. Colón ,"Alberdi, Córdoba",40,40,3,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
160,15,9 De Julio al 1600,"Alberdi, Córdoba",35,0,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571428571428571,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
150,0,Santa Ana al 2100,"Alberdi, Córdoba",35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714285714286,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
135,20,Caseros 1162,"Alberdi, Córdoba",30,20,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
120,9,Dean Funes 1775,"Alberdi, Córdoba",23,23,2,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.217391304347826,5.051282943071968,266.93939393939394,5.403151893237961,495.8189111747851
1150,0,Jose Hernandez 1500,"Alberdi, Rosario",300,230,6,4,3,15,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0,0,0,0,Santa Fe,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.8333333333333335,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
500,0,Agrelo 783,"Alberdi, Rosario",116,80,3,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.310344827586207,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
230,48,Doctor Pedro Medrano 1900,"Alberdi, Rosario",51,51,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.509803921568627,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
210,10,Perdriel 730,"Alberdi, Rosario",45,40,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
180,3,Rondeau 1222,"Alberdi, Rosario",38,38,2,1,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7368421052631575,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
160,40,Doctor Pedro Medrano 1900,"Alberdi, Rosario",34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705882352941177,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
45,6,Alberdi 727 Bis Entrepiso 1 - Local 03,"Alberdi, Rosario",12,12,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,4.459975657077773,434.11764705882354,4.8891969966785105,306.135959339263
500,0,URQUIZA 1702,"Alta Córdoba, Córdoba",94,94,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.319148936170213,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
420,79,sucre 2014,"Alta Córdoba, Córdoba",98,75,3,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714285714286,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
410,115,baigorri 868,"Alta Córdoba, Córdoba",80,60,3,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.125,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
400,50,Jeronimo Luis de Cabrera al 300,"Alta Córdoba, Córdoba",70,70,3,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714285714,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
390,0,Tucumán 2751,"Alta Córdoba, Córdoba",73,58,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,Cordoba,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.342465753424658,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
350,20,Mariano Fragueiro 2209,"Alta Córdoba, Córdoba",80,80,5,1,3,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,1,0,0,1,1,0,0,0,1,0,Cordoba,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.375,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
320,0,Juan Lavalleja al 2000,"Alta Córdoba, Córdoba",55,55,0,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.818181818181818,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
310,30,jujuy 2000,"Alta Córdoba, Córdoba",55,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.636363636363637,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
290,30,Isabel La Catolica  400,"Alta Córdoba, Córdoba",50,47,2,1,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
290,37,Baigorri 947,"Alta Córdoba, Córdoba",60,60,3,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.833333333333333,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
280,25,Lavalleja 1970,"Alta Córdoba, Córdoba",50,50,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
280,0,Emilio Castelar 885,"Alta Córdoba, Córdoba",55,40,4,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Cordoba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.090909090909091,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
280,35,LAVALLEJA 2236,"Alta Córdoba, Córdoba",50,50,4,1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
280,10,Rodriguez Peña 2932,"Alta Córdoba, Córdoba",60,60,4,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.666666666666667,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
270,35,Jeronimo Luis de Cabrera 79,"Alta Córdoba, Córdoba",45,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
260,40,RAMIREZ DE ARELLANOS 675,"Alta Córdoba, Córdoba",55,50,3,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7272727272727275,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
260,10,Francisco De Quevedo 1149,"Alta Córdoba, Córdoba",50,50,4,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
240,0,Sarachaga 500,"Alta Córdoba, Córdoba",42,42,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714285714,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
230,0,SUCRE ,"Alta Córdoba, Córdoba",40,40,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,Cordoba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
220,44,ISABEL LA CATOLICA  306,"Alta Córdoba, Córdoba",45,40,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888888888888889,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
220,0,SUCRE 2231,"Alta Córdoba, Córdoba",50,50,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
215,45,Isabel La Católica ,"Alta Córdoba, Córdoba",40,40,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.375,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
210,28,Mendoza  2731,"Alta Córdoba, Córdoba",38,38,3,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.526315789473684,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
200,45,Juan B. Justo al 2400,"Alta Córdoba, Córdoba",40,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
70,0,Juan A. Sarachaga  100,"Alta Córdoba, Córdoba",17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117647058823529,5.000057956613903,328.82142857142856,5.403151893237961,495.8189111747851
550,0,Av. Colón y Zipoli,"Alto Alberdi, Córdoba",92,92,3,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.978260869565218,5.645898259182947,307.5,5.403151893237961,495.8189111747851
550,100,Prudencio Bustos 152 Alto Alberdi Córdoba,"Alto Alberdi, Córdoba",86,72,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.395348837209302,5.645898259182947,307.5,5.403151893237961,495.8189111747851
550,100,Prudencio Bustos 152,"Alto Alberdi, Córdoba",86,72,5,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,1,1,1,0,1,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.395348837209302,5.645898259182947,307.5,5.403151893237961,495.8189111747851
470,0,Fructuoso Rivera 2130 cordoba,"Alto Alberdi, Córdoba",100,100,0,1,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,5.645898259182947,307.5,5.403151893237961,495.8189111747851
400,0,Félix Paz 342,"Alto Alberdi, Córdoba",80,70,5,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,5.645898259182947,307.5,5.403151893237961,495.8189111747851
370,80,Prudencio Bustos 152 (1 H),"Alto Alberdi, Córdoba",73,56,3,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,Cordoba,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.068493150684931,5.645898259182947,307.5,5.403151893237961,495.8189111747851
350,85,Avenida Colón ,"Alto Alberdi, Córdoba",65,60,2,1,1,5,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.0,0,1,1,1,0,1,1,1,1,1,0,0,Cordoba,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.384615384615385,5.645898259182947,307.5,5.403151893237961,495.8189111747851
340,50,Avenida Duarte Quirós 2505,"Alto Alberdi, Córdoba",72,72,2,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722222222222222,5.645898259182947,307.5,5.403151893237961,495.8189111747851
290,70,Bicentenario ,"Alto Alberdi, Córdoba",50,50,4,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5.645898259182947,307.5,5.403151893237961,495.8189111747851
280,0,Caseros al 1200,"Alto Alberdi, Córdoba",50,45,0,1,2,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5.645898259182947,307.5,5.403151893237961,495.8189111747851
280,0,Hipólito Vieytes 733,"Alto Alberdi, Córdoba",60,60,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,5.645898259182947,307.5,5.403151893237961,495.8189111747851
270,22,Deán Funes,"Alto Alberdi, Córdoba",50,50,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4,5.645898259182947,307.5,5.403151893237961,495.8189111747851
270,40,9 de Julio ,"Alto Alberdi, Córdoba",48,45,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,5.645898259182947,307.5,5.403151893237961,495.8189111747851
265,47,9 de Julio 2992,"Alto Alberdi, Córdoba",49,44,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.408163265306122,5.645898259182947,307.5,5.403151893237961,495.8189111747851
