precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
$ 590.000, $ 80.000,Entre Rios  e/ Tucuman y Urquiza,"Rosario, Santa Fe",85,85,4,2,3,43 años,Lateral,N,Muy luminoso,1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,Santa Fe
$ 590.000,,Mitre 1627,"Distrito Centro, Rosario",150,150,,1,4,60 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,Santa Fe
$ 590.000, $ 80.000,Av.carballo 560,"Puerto Norte, Rosario",59,59,3,2,2,A estrenar,,,,1,,,True,,,,True,,,,,,,,True,True,,,True,True,,,,,True,,True,,,,,,True,,,,True,,True,,,,Santa Fe
$ 590.000,,Thedy al 100,"Refinerías, Rosario",40,35,2,1,1,4 años,Frente,O,Muy luminoso,1,,,,,,,,,,,,,,True,True,True,,,,True,,,,,True,,,,,,,,True,,True,,True,,True,,,,Santa Fe
$ 600.000, $ 207.000,Campos de Esther,"Campos de Esther, Pueblo Esther",672,130,6,2,3,A estrenar,,E,Muy luminoso,2,1,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,True,,,,,,True,True,True,,True,,,,Santa Fe
$ 600.000, $ 280.000,Barrancas De Alberdi,"Distrito Centro, Rosario",90,80,3,3,2,3 años,Frente,O,Muy luminoso,1,,,True,,,,,,,,,,,True,True,,,,True,,,,,,,,,,,True,,,,,True,,True,,True,,,,Santa Fe
$ 600.000,,Rodriguez 86 Bis,"Rosario, Santa Fe",120,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000, $ 65.300,Juan Manuel DE Rosas al 900,"Martin, Rosario",90,84,4,2,3,40 años,Contrafrente,E,,2,,,,,,,,,,,,,,,True,,,,,,,,,,True,,True,,True,,True,,,,True,,,,,,,,Santa Fe
$ 600.000, $ 180.000,Forum - Puerto Norte  - Av. Carballo al 230,"Puerto Norte, Rosario",72,63,2,1,1,6 años,Frente,N,Muy luminoso,1,,,True,,,,,True,,,,,,,True,True,,,,,,,,,True,,,,,,,,True,,True,,True,,True,,,,Santa Fe
$ 600.000,,Pasaje 612 4646,"Rosario, Santa Fe",270,110,5,1,2,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,AV. SILVESTRE BEGNIS 805,"Granadero Baigorria, Santa Fe",290,290,2,4,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,Santa Fe
$ 600.000,,Rodriguez 86 Bis,"Rosario, Santa Fe",120,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Excelente Casa en Costa Alta - La Florida - Eudoro Carrasco al 4200,"La Florida, Rosario",276,276,4,2,3,A estrenar,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,Santa Fe
$ 600.000, $ 90.000,Presidente Roca al 800,"Distrito Centro, Rosario",107,107,4,2,3,A estrenar,Frente,SE,Muy luminoso,,,,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,,Santa Fe
$ 600.000, $ 200.000,Sol parana,"Pueblo Esther, Santa Fe",125,100,5,2,2,9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Rodriguez AL 1100,"Nuestra Señora de Lourdes, Distrito Centro",64,58,3,1,2,A estrenar,Frente,O,,1,,,,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,Santa Fe
$ 600.000,,Cordoba al 2600,"Rosario, Santa Fe",103,103,,1,,56 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000, $ 1,Catamarca  al 2395,"Pichincha, Rosario",200,200,8,2,6,40 años,,N,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,True,True,,,,,,,,,,,,Santa Fe
$ 600.000, $ 150.000,Alippi al 9200,"Fisherton, Rosario",96,96,3,2,2,3 años,Frente,S,,2,,,,,,,,,,,,,,,True,,,,,,,,True,,True,,True,,True,,,,True,,True,True,True,,True,,,,Santa Fe
$ 600.000,,Eva Peron 2900. Entre 4 de enero y 1° de mayo,"Ciudad de Santa Fe, Santa Fe",,,3,,2,,Frente,S,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Constitución 3100,"Rosario, Santa Fe",248,,,3,,34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000, $ 90.000,Candido Carballo al 100 - Palco Paraná,"Puerto Norte, Rosario",52,45,2,1,1,12 años,Frente,NE,,,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,True,,,,True,,,,True,,,,Santa Fe
$ 600.000,,BV. OROÑO 5415,"Rosario, Santa Fe",180,110,4,1,,44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Avenida López y Planes ,"Ciudad de Santa Fe, Santa Fe",330,190,,2,3,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Ezeiza  al 700,"Fisherton, Rosario",260,260,1,1,,20 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Jacaranda  al 2200,"Funes, Santa Fe",321,72,,1,2,16 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Rodriguez 86 Bis,"Rosario, Santa Fe",120,,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Warnes  2100,"Alberdi, Rosario",189,189,4,2,3,45 años,,E,Muy luminoso,2,1,,,True,,,True,,,,,,,True,,,,,,,,,,,True,,,,True,True,True,True,,True,True,True,,,,,,,Santa Fe
$ 600.000,,Constitución 3100,"Rosario, Santa Fe",248,,,3,,34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Warnes  2100,"Alberdi, Rosario",189,189,4,2,3,45 años,,E,Muy luminoso,2,1,,,True,,,True,,,,,,,True,,,,,,,,,,,True,,,,True,True,True,True,,True,True,True,,,,,,,Santa Fe
$ 600.000,,Galvez 3328,"Bella Vista, Rosario",212,212,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,BV. OROÑO 5415,"Rosario, Santa Fe",180,110,4,1,,44 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Espora  al 4400,"Funes, Santa Fe",327,94,,2,2,A estrenar,,NO,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Cerrito 1400,"Abasto, Rosario",70,50,1,,,A estrenar,,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,,Santa Fe
$ 600.000,,Gustavo Cochet,"Zona 3, Funes",450,110,7,2,2,9 años,,E,Muy luminoso,,,,True,,,,True,,,,,,,,,,,True,,,,,,,,True,,,True,,,,,,True,,,,,,,,Santa Fe
$ 600.000,,España Bis & Brown,"Distrito Centro, Rosario",111,111,5,,3,30 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 600.000,,Pasaje PERITO MORENO 1241,"Azcuénaga, Rosario",234,234,6,2,4,40 años,,O,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,True,True,,,,,,,,True,,,Santa Fe
$ 605.000,,Boulevard 27 de Febrero al 2675 Rosario !,"Distrito Centro, Rosario",,,,2,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Santa Fe
$ 610.000,,Garibaldi 1600,"Domingo Matheu, Distrito Sur",503,503,7,3,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 650, $ 50.000,Pje Oliveros  al 600 Bis,"Fisherton, Rosario",140,90,5,1,2,A estrenar,Frente,O,,1,1,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Santa Fe
USD 650, $ 30.000,Primero de Enero. Torre Portofino,"Ciudad de Santa Fe, Santa Fe",,,4,1,1,A estrenar,Frente,E,,,,,,,True,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,True,,Santa Fe
USD 650,,central argentino ,"Rosario, Santa Fe",,1,,2,2,1 años,,,,1,,,True,,,,True,,,,,,,,,,,,True,,,,True,,True,,,,True,,,,True,,True,,True,,,,,,Santa Fe
$ 612.000,,Micro Parque Industrial -alvear-,"Alvear, Santa Fe",80,,,1,,5 años,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,True,,,Santa Fe
$ 615.000, $ 120.000,Gorriti 150,"Forum Puerto, Distrito Norte",80,80,1,1,,7 años,,,Luminoso,1,,,True,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,True,,,Santa Fe
$ 620.000,,9 de Julio  al 1400,"Ciudad de Santa Fe, Santa Fe",180,180,5,1,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 620.000, $ 100.000,Salta al 1400,"Distrito Centro, Rosario",,,4,1,2,14 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 660, $ 52.000,Sargento Cabral 1700,"San Lorenzo, Santa Fe",82,71,3,1,2,1 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 640.000, $ 35.000,SALTA 3503,"Distrito Centro, Rosario",60,60,3,2,2,A estrenar,Frente,,Muy luminoso,,,,,,,,True,,True,,,,,True,True,,,True,True,True,,True,,True,True,,,,,,True,,,,True,True,,True,True,,,True,Santa Fe
$ 650.000, $ 140.000,Av. Central Argentino al 100,"Refinerías, Rosario",65,65,3,1,1,15 años,Frente,,,1,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,,,,,True,,True,,,,Santa Fe
$ 650.000,,Agrelo 2262,"Alberdi, Rosario",,60,4,1,2,1 años,,,Muy luminoso,,,,True,,True,,,,True,,,,True,,,,,,,,,True,,,True,,,,,,,,,,True,,True,,,,True,,Santa Fe
$ 650.000,,Bv. Segui 5286,"Rosario, Santa Fe",100,100,,1,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 650.000,,M. De Azcuenaga 1358,"Rafaela, Santa Fe",311,209,2,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 650.000,,Ruta 70 km 87,"Rafaela, Santa Fe",384,384,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 650.000,,Buenos Aires al 1346 Piso 5,"Martin, Rosario",297,272,7,5,7,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 650.000,,Casilda al 600,"Villa Elvira, Zona 3",1410,95,3,2,2,10 años,,N,,2,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,True,True,True,,,,,,Santa Fe
$ 650.000, $ 1.000,Alippi 9129 Tierra Nueva Fisherton,"Fisherton, Rosario",152,87,,2,2,A estrenar,,S,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,Santa Fe
$ 650.000, $ 170.000,Guadalberto Venecia 90,"Rosario, Santa Fe",47,45,3,1,1,5 años,Frente,E,Muy luminoso,1,,,True,,True,,True,True,True,,True,,,True,True,,,,True,True,,,,,True,,,,True,,True,,True,,,,True,True,True,,True,,Santa Fe
$ 650.000,,San Juan 1200,"Ciudad de Santa Fe, Santa Fe",500,,,1,,14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 700,,General Guido  AL 1800,"Funes, Santa Fe",870,250,10,4,3,10 años,,E,,1,2,,True,True,True,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,True,,,,True,,,,,True,,Santa Fe
USD 700, $ 1,Gorriti al 235,"Puerto Norte, Rosario",115,115,5,1,2,10 años,,E,Muy luminoso,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,True,,,,True,,True,,,,True,,,,,,True,,Santa Fe
USD 700,,Laprida  al 1100,"Distrito Centro, Rosario",1,360,,2,5,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 700,,Candido Carballo  100 4°,"Puerto Norte, Rosario",55,55,2,1,1,10 años,,,,1,,,,True,True,,,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,True,,True,,True,,True,,Santa Fe
USD 700, $ 190.000,Ruta ,"Zavalla, Santa Fe",1200,280,6,3,3,15 años,,,Muy luminoso,2,,,True,True,True,True,True,,,,,,,True,,,,True,,,,True,,,,,,,,True,True,,,True,True,,True,True,True,,True,,Santa Fe
USD 700, $ 1,Oroño,"Rosario, Santa Fe",,,3,1,2,10 años,Contrafrente,E,Muy luminoso,,,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,True,,True,,,,True,,Santa Fe
USD 700, $ 400.000,Santiago del Estero 2600,"Ciudad de Santa Fe, Santa Fe",317,255,8,3,4,38 años,Frente,,,2,1,,True,True,True,,True,,,,,,,,,,,,True,True,,,,,True,True,,,True,,True,,,,,,,,,,True,,Santa Fe
USD 700,,Laprida  al 1100,"Distrito Centro, Rosario",1,360,,2,5,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 700,,Condominio Don Mateo,"Funes, Santa Fe",405,80,3,1,2,A estrenar,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 700, $ 300.000,Oliveros bis al 600,"Fisherton, Rosario",141,141,4,2,2,A estrenar,Contrafrente,O,Muy luminoso,1,,,,True,,,True,,,,,,,True,,,,,True,,,,,,True,,True,,,True,True,,,,True,,True,,True,,,,Santa Fe
$ 670.000,,Avenida Kennedy 1920,"Parque Field, Rosario",375,375,1,,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 78.000, $ 90.000,zeballos 41,"Martin, Rosario",99,63,4,,2,49 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 679.999, $ 200.000,sol parana,"Pueblo Esther, Santa Fe",105,75,4,1,2,4 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 680.000,,Paraguay  2149,"Rosario, Santa Fe",340,314,,1,,60 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 680.000,,Ferrarotti  3200,"Distrito Sudoeste, Rosario",400,340,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 680.000, $ 120.000,Mitre 207,"Distrito Centro, Rosario",80,80,6,2,3,34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Obispo Príncipe 700,"Ciudad de Santa Fe, Santa Fe",290,290,,2,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000, $ 75.000,Brown 2085,"Rosario, Santa Fe",78,72,3,2,2,16 años,Frente,N,Luminoso,,,,,,,,True,,,,,,,,,,,,,True,,,,,True,,True,,,,True,,,,True,,,,True,,,,Santa Fe
$ 700.000,,maipu 1122,"Distrito Centro, Rosario",450,450,9,3,,50 años,,,Muy luminoso,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Santa Fe
$ 700.000,,San Lorenzo 900,"Distrito Centro, Rosario",211,211,9,4,4,50 años,,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,True,True,,,True,,,,,,,,Santa Fe
$ 700.000,,wilde 772b,"Fisherton, Rosario",299,140,5,2,,25 años,,,Luminoso,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,,,Santa Fe
$ 700.000, $ 60.000,Pueyrredón 1600,"Rosario, Santa Fe",90,85,3,2,2,6 años,Frente,,,1,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,True,,,,,,Santa Fe
$ 700.000,,Bv Sargento Cabral  al 1300,"San Lorenzo, Santa Fe",40,,2,1,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000, $ 65.000,Vera Mujica  al 1300,"Echesortu, Rosario",70,,3,2,2,3 años,Frente,E,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Santa Fe
$ 700.000,,batlle y ordoñez 1600,"Distrito Sur, Rosario",1487,350,2,,1,103 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Av. Alberdi  al 1000 Local Comercial Para Rotiseria y/o Gastronomia con Parrilleros,"Arroyito, Rosario",122,100,,,,70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Santa Fe
$ 700.000,,Silvestre Begnis 545,"Granadero Baigorria, Santa Fe",500,492,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Avellaneda al 900,"Echesortu, Rosario",200,200,6,2,5,30 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Venta/ Alquiler Comercial en Parque Industrial - Roldán,"Roldán, Santa Fe",2500,,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Newbery 8168,"Rosario, Santa Fe",240,240,,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Bv Sargento Cabral  al 1300,"San Lorenzo, Santa Fe",40,,2,1,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 700.000,,Julio Argentino Roca 154,"Granadero Baigorria, Santa Fe",500,500,4,2,1,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 720.000, $ 30.000,Buenos Aires 1013,"Distrito Centro, Rosario",244,244,,3,,46 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 720.000, $ 30.000,Buenos Aires 1013,"Distrito Centro, Rosario",244,244,,3,,46 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 720.000, $ 110.000,3 de Febrero 37,"Martin, Rosario",70,70,3,1,2,1 años,,,,1,,,True,,,True,True,,,,,,,,True,,,,,True,,,,,True,,,,,,,,True,,,,,,,,,,Santa Fe
$ 739.500, $ 30.000,Av.francia  al 700,"Distrito Centro, Rosario",90,80,3,2,2,15 años,Interno,O,Muy luminoso,1,,,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,True,,,,,,True,,Santa Fe
$ 744.000,,Soler 34,"Esperanza, Santa Fe",500,500,1,1,,5 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,Alfredo Schilla,"Ibarlucea, Santa Fe",500,140,4,2,2,7 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,San Luis 5460 rosario argentina Rosario Santa Fe Argentina.,"Rosario, Santa Fe",400,400,,,,40 años,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000, $ 105.000,Maipú N°576,"Rosario, Santa Fe",,220,10,3,4,30 años,,,Muy luminoso,,1,,True,True,,,True,,,,,,,,,,,True,,True,,,,,True,True,,,True,,True,,,,True,,,,,,,,Santa Fe
$ 750.000,,Amstrong  2823,"Tierra de Sueños III, Roldán",85,,4,1,2,5 años,,,Muy luminoso,1,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,True,,Santa Fe
$ 750.000,,Brassey 7800,"Fisherton, Rosario",302,220,4,2,3,10 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Santa Fe
$ 750.000,,Milán 1200,"Domingo Matheu, Distrito Sur",384,,,1,,16 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,Bv Rondeau y Superi,"Rosario, Santa Fe",300,300,1,2,,17 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,SAN JUAN 1700. Entre MonseÑor zaspe y Mariano moreno,"Ciudad de Santa Fe, Santa Fe",550,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,GARITA 17 BIS,"Funes, Santa Fe",900,900,,,,70 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,Wheelwright  al 1400,"Distrito Centro, Rosario",85,79,3,2,2,14 años,Frente,N,,1,,,,,,True,,,,,,,,,,,,,,True,,,,,True,,True,,True,,,,,,,,True,,,,,,Santa Fe
$ 750.000, $ 135.000,Av. San Martín ,"Distrito Centro, Rosario",88,88,3,2,2,3 años,,,,1,,,,,,,,,,,,,,,,,,,True,True,,,,True,True,,True,,True,,True,,,,True,,,,,,,,Santa Fe
$ 750.000,,Ruta Provincial 70 Km 85 0,"Rafaela, Santa Fe",384,,,1,,12 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000, $ 70.000,Av. Carballo  al 100,"Puerto Norte, Rosario",250,250,1,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000,,Boulevard Argentino 8500,"Fisherton, Rosario",510,130,,1,3,60 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
$ 750.000, $ 51.000,Córdoba 2187,"Nuestra Señora de Lourdes, Distrito Centro",71,60,4,1,2,70 años,Frente,,Muy luminoso,,,,True,,True,,True,,True,,,,True,,,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,Santa Fe
$ 750.000, $ 90.000,Córdoba 2187,"Rosario, Santa Fe",71,50,4,1,2,70 años,Frente,,Muy luminoso,,,,True,,True,,True,,True,,,,True,,,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,Santa Fe
USD 800,,Oficina en Rio Arriba Work Center-  Puerto Santa fe,"Ciudad de Santa Fe, Santa Fe",74,74,1,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 800,,Casa en Alquiler Para uso Comercial. Av. Francia al 800,"Rosario, Santa Fe",296,236,8,4,8,35 años,,O,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 800,,El molino,"El Molino, Roldán",630,130,4,2,2,5 años,,N,Muy luminoso,2,1,,True,True,True,,True,,True,,True,,True,True,,,,True,,,,True,,,,,,,True,,,,,,True,,True,,,,True,,Santa Fe
USD 800,,Catamarca 1789,"Distrito Centro, Rosario",198,198,6,4,3,A estrenar,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,True,,True,,,,,,,,,,,Santa Fe
USD 800,,Boulevard Oroño 500,"Rosario, Santa Fe",289,257,8,5,5,63 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,True,,,,True,,,,,,,,Santa Fe
USD 800, $ 70.000,Condominio DM Don Mateo Funes,"Don Mateo, Zona 9",300,80,4,1,2,A estrenar,,N,,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Santa Fe
USD 800,,Olivero  al 600,"Fisherton, Rosario",141,141,,2,2,A estrenar,Frente,,Muy luminoso,1,,,,,,,,,,,,,,True,True,,,,,,,,,,True,,True,,,,True,,,,True,,True,,True,,,,Santa Fe
USD 800,,Autopista Au 9 Y Echague,"Acequias del Aire, Roldán",137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Fe
USD 800,,Ruta 9 ,"Roldán, Santa Fe",,,,2,2,,,,,2,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,Santa Fe
USD 800, $ 70.000,Condominio DM Don Mateo Funes,"Don Mateo, Zona 9",300,80,4,1,2,A estrenar,,N,,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Santa Fe
USD 800,,Thedy al 100,"Refinerías, Rosario",67,60,2,1,1,8 años,Frente,O,Muy luminoso,1,,,True,,True,,,,,,,,,True,True,,,,,,,,True,,True,,,,,,,,True,,True,,True,,True,,True,,Santa Fe
USD 800,,Olivero  al 600,"Fisherton, Rosario",141,141,,2,2,A estrenar,Frente,,Muy luminoso,1,,,,,,,,,,,,,,True,True,,,,,,,,,,True,,True,,,,True,,,,True,,True,,True,,,,Santa Fe
USD 800, $ 150.000,Candido Carballo  al 100,"Puerto Norte, Rosario",100,100,3,2,2,15 años,Frente,NE,Muy luminoso,1,,,True,,True,,,,,,,,,True,,,,,,,,,,,True,,True,,,,True,,,,True,,True,,True,,True,,Santa Fe
