precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
$ 510.000, $ 137.000,Peña al 3000,"Barrio Norte, Capital Federal",84,74,3,1,2,45 años,Contrafrente,NE,Muy luminoso,,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 250.000,,Piedras 600,"San Telmo, Capital Federal",22,22,2,1,1,70 años,Interno,,Luminoso,,,,True,,,,True,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 500, $ 250.000,Av. Juan de Garay  al 700,"San Telmo, Capital Federal",50,45,2,1,1,A estrenar,Contrafrente,,Muy luminoso,1,,,True,,True,,,,,,,,,,True,True,,,,,,,True,,True,,,,,,,True,True,,True,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 380.000, $ 85.000,Av. Cabildo 900,"Belgrano, Capital Federal",60,55,2,2,1,55 años,Contrafrente,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,True,Ciudad Autonoma de Buenos Aires
$ 200.000, $ 32.000,QUIRNO 59 Flores Capital Federal Argentina.,"Flores, Capital Federal",28,28,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 850.000, $ 165.500,Av Directorio 851,"Caballito, Capital Federal",107,97,4,2,3,20 años,Frente,,Muy luminoso,,,,,,,True,,,,,,,,,,,,,True,True,,,,,True,,True,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 210.000, $ 45.000,URUGUAY 869 PISO 6 B,"Tribunales, Capital Federal",28,28,1,1,1,60 años,Frente,O,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,True,,,,,,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 310.000, $ 38.246,Nazca 4681,"Villa Pueyrredón, Capital Federal",35,35,2,1,1,42 años,Interno,O,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 650, $ 200.000,Cordoba al 1300,"Tribunales, Capital Federal",92,82,3,1,2,55 años,Contrafrente,,Muy luminoso,,1,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 850.000, $ 167.200,Av Directorio 851,"Caballito, Capital Federal",130,97,4,2,3,20 años,Contrafrente,,Muy luminoso,,,,,,,True,,,True,,,,,,,,,,True,True,,,,,,,True,,True,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 650, $ 200.000,Cordoba al 1300,"Recoleta, Capital Federal",92,82,3,1,2,55 años,Contrafrente,,Muy luminoso,,1,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 650, $ 200.000,Cordoba al 1300,"Barrio Norte, Capital Federal",92,82,3,1,2,55 años,Contrafrente,,Muy luminoso,,1,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 42.000,Av. Santa Fe 1801,"Recoleta, Capital Federal",51,32,2,1,1,45 años,Contrafrente,O,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 750.000,,RODRIGUEZ PENA 1676,"Barrio Norte, Capital Federal",92,92,3,1,2,36 años,,,Muy luminoso,1,1,,,,,,,,,,,,,,,,,,,True,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 400.000, $ 72.000,Venezuela  3600 2°,"Boedo, Capital Federal",43,40,2,1,1,8 años,Contrafrente,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 250.000, $ 30.000,AV RIVADAVIA 10100. Entre Echenagucia y Ruiz de los llanos,"Villa Luro, Capital Federal",27,25,1,1,,5 años,Contrafrente,N,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 4.600, $ 42.000,Castañeda al 2000,"Belgrano, Capital Federal",224,211,5,4,3,5 años,Frente,NE,Muy luminoso,2,1,,True,,,,True,True,,,,,,True,True,True,,,True,,,,True,,True,True,True,,True,,True,,,True,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 65.000,Dorrego Al  2000,"Palermo, Capital Federal",30,30,1,1,,10 años,,,,,,,,,True,,,,,,,,,,True,True,,,True,,,,True,,True,,,,True,,,True,,,True,,,,True,,True,,Ciudad Autonoma de Buenos Aires
$ 380.000, $ 105.000,Juan B Alberdi 1880,"Caballito, Capital Federal",52,44,2,1,1,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 480.000,,NAON 2400. Entre Esquina blanco encalada,"Belgrano, Capital Federal",42,37,1,1,,14 años,Frente,S,,,,,True,,,,True,,,,,,,,True,,,,,,,,,,True,,,,True,,True,,True,,,,,,True,,,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 90.000,Beiro  3600 9°,"Villa Devoto, Capital Federal",47,44,2,1,1,6 años,Contrafrente,N,,1,,,,,,,True,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 480.000, $ 50.000,Franklin D. Roosevelt 5269,"Villa Urquiza, Capital Federal",30,28,1,1,,A estrenar,Frente,NE,Muy luminoso,,,,True,,True,True,,,True,,,,True,,True,,,,,True,,True,,,True,,,,,,True,True,,,True,True,,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 9.500, $ 103.500,Av. Figueroa Alcorta  al 3500,"Palermo, Capital Federal",311,300,5,4,4,2 años,Frente,E,,2,,,True,True,,,,,,,,,,,True,True,,,True,,,,True,,True,,True,,True,True,True,,True,True,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 290.000, $ 9.100,Lugones  3800 P.B.,"Saavedra, Capital Federal",38,30,1,,,15 años,Frente,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 49.500,Av Santa Fe 2400,"Barrio Norte, Capital Federal",70,70,3,1,2,44 años,Contrafrente,E,Muy luminoso,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 43.000,ESCALADA AV 500. Entre Av emilio castro y Zelada,"Villa Luro, Capital Federal",51,48,2,1,1,A estrenar,Frente,O,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 36.000,Gorriti al 4500,"Palermo Soho, Palermo",35,35,1,1,,5 años,Contrafrente,NE,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,,True,,,True,,True,,,,,,,True,,,True,,True,,True,,,True,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 50.000,avda Diaz Velez 4200,"Almagro, Capital Federal",43,42,2,1,1,30 años,Lateral,N,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,True,,,True,,,,,,,,True,,True,Ciudad Autonoma de Buenos Aires
USD 10.000,,Castañeda  al 2000,"Belgrano, Capital Federal",357,328,5,3,3,A estrenar,,E,,2,1,,True,True,,,,,,,,,,,True,True,,,,,,,True,,True,,True,,True,True,True,,True,True,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 6.500, $ 873.000,Av Del Libertador al 4400,"Belgrano, Capital Federal",413,406,5,7,4,35 años,Frente,E,Muy luminoso,4,1,,True,True,,,,,,,,,,,True,True,,,True,True,,,True,,True,True,True,,True,True,True,,True,True,True,True,True,True,True,,,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Aime Paine al 1100,"Puerto Madero, Capital Federal",93,93,2,1,1,3 años,Frente,NE,Muy luminoso,1,1,,True,,,,True,,,,,,,,True,True,,,True,True,,,True,,True,,True,,,,True,,True,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 111.000,Gral. Rivas  al 2400,"Villa del Parque, Capital Federal",73,45,2,1,1,12 años,Contrafrente,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 480.000, $ 200.000,POSADAS  ,"Recoleta, Capital Federal",42,40,2,1,1,25 años,Frente,O,Muy luminoso,,,,True,,True,,True,,True,,,,,,,,,,True,True,,,True,,,,True,,,,,,True,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 50.000,MILLER 2300. Entre Olazabal av.,"Villa Urquiza, Capital Federal",39,35,1,1,,7 años,Contrafrente,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 60.000,AVENIDA GRAL LAS HERAS 2570 PISO 6 D,"Recoleta, Capital Federal",42,38,1,1,,25 años,Frente,NE,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,True,,True,,,True,,True,,,,,True,,,True,True,,,True,,,,Ciudad Autonoma de Buenos Aires
USD 1.600, $ 280.000,Juan Maria Gutierrez 2576,"Recoleta, Capital Federal",90,75,3,2,2,A estrenar,Contrafrente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 76.000,Av. Directorio 3200,"Floresta, Capital Federal",48,45,2,1,1,24 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 35.000,AV. Monroe al 5600,"Villa Urquiza, Capital Federal",32,32,2,1,1,35 años,Lateral,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 220.000,R.e. SAN Martin al 2800,"Villa Santa Rita, Capital Federal",70,,3,1,2,43 años,Frente,E,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 800.000,,José Leon Pagano al 2600 (entre Austria y tagle),"Recoleta, Capital Federal",105,100,4,2,3,80 años,Interno,,,,,,True,,True,,,,,,,,,,,,,,,,,,True,,,,True,,True,True,,True,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 750.000, $ 119.000,Alquiler Amoblado Juncal al 2000,"Barrio Norte, Capital Federal",70,70,2,1,1,70 años,Contrafrente,E,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 400.000, $ 9.000,Pje. Monner Sans 4400,"Monte Castro, Capital Federal",48,,2,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 450.000, $ 69.500,Campichuelo al 500,"Almagro, Capital Federal",43,41,2,1,1,5 años,Frente,NE,Muy luminoso,,1,,,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,True,True,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 380.000,,Teodoro Garcia  2400 2°,"Belgrano, Capital Federal",38,34,1,1,,A estrenar,Frente,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.100, $ 300.000,Libertad y libertador,"Recoleta, Capital Federal",110,110,3,,2,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 450.000, $ 160.000,Avenida Córdoba  al 6200,"Colegiales, Capital Federal",,,1,,,A estrenar,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 150.000,AV. SAN JUAN 2440. Entre Matheu y Alberti,"Monserrat, Capital Federal",,,3,,2,,Contrafrente,,,,,,True,,,,True,True,,,,,,True,True,,,,,,,,,,True,,True,,,True,True,,True,,True,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 600.000, $ 94.000,Laprida 1642,"Barrio Norte, Capital Federal",68,68,3,1,2,45 años,Contrafrente,,Muy luminoso,,1,,True,,,,True,,,,,,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 110.000,Las Heras 2600,"Barrio Norte, Capital Federal",55,55,3,,2,50 años,Contrafrente,E,Muy luminoso,,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,True,Ciudad Autonoma de Buenos Aires
$ 540.000, $ 90.000,O Higgins  2700 7°,"Belgrano, Capital Federal",50,45,2,1,1,17 años,Frente,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 380.000, $ 80.000,Alsina 2065,"Monserrat, Capital Federal",55,55,2,1,2,55 años,Contrafrente,,Muy luminoso,,,,,,,,True,,True,,,,,,,,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 520.000,,O Higgins  2700 2°,"Belgrano, Capital Federal",56,53,3,1,2,30 años,Frente,O,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 950,,"Humboldt 2400,","Palermo, Capital Federal",70,70,3,1,2,10 años,,,,1,,,True,,True,,,,True,,,,,,,,,,,,,True,,,True,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 600.000, $ 130.000,Dorrego 2700,"Palermo, Capital Federal",65,60,3,1,2,50 años,Frente,NE,Muy luminoso,,,,,,,,True,,,,,,,,,,,,True,True,,,,,True,True,,,True,,,,,,,,,,,,,True,Ciudad Autonoma de Buenos Aires
USD 1.400,,Rosario Vera Peñaloza al 400,"Puerto Madero, Capital Federal",62,62,2,2,1,10 años,Frente,,Muy luminoso,1,1,,True,,True,,True,True,,,,,,True,True,,,,True,,,,True,,True,,True,,True,,,,True,True,True,True,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 349.000, $ 50.000,CARLOS PELLEGRINI 900. Entre Paraguay y M.t. de alvear,"Centro / Microcentro, Capital Federal",30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 900,,Juncal al 2000,"Recoleta, Capital Federal",72,67,2,2,1,A estrenar,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 1.000,,Rodriguez Peña y Quintana,"Recoleta, Capital Federal",80,75,3,1,2,5 años,,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 400,,Cochabamba 400,"San Telmo, Capital Federal",60,60,2,1,1,15 años,,,Muy luminoso,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 800,,Scalabrini OrtIz 2455,"Palermo, Capital Federal",92,92,3,2,2,9 años,,,,,,,True,,True,,,,True,,True,,,,,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 2.000,,Echeverria 2200,"Belgrano, Capital Federal",164,164,4,3,4,4 años,,,Muy luminoso,,,,True,,,,,,True,,True,,,,,,,,,,,True,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 2.100,,CABRERA 3900,"Palermo, Capital Federal",75,75,3,2,2,2 años,,,,,,,True,,True,,,,True,,True,,,,,,,,True,True,,True,,,True,,,,,,,,,,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 550, $ 32.000,Carlos Calvo al 1500,"Boedo, Capital Federal",40,,1,1,,A estrenar,Lateral,,Muy luminoso,,,,True,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,True,,True,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 85.000,Deheza  1600 6°,"Núñez, Capital Federal",62,50,2,1,1,5 años,Contrafrente,SE,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 1.250,,Silvio L. Ruggieri  al 2900,"Palermo Chico, Palermo",75,,3,2,2,A estrenar,,,,,,,True,,True,,,,,,,,,,True,,,,,,,,True,,True,,True,,True,,,,True,,,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
$ 220.000, $ 33.000,LAPRIDA 1898,"Recoleta, Capital Federal",27,27,1,1,,40 años,Frente,E,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 580,,CHARCAS 4900,"Palermo, Capital Federal",40,40,1,1,1,1 años,,,,,,,True,,True,,,,True,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 270.000, $ 88.000,Hipolito Yrigoyen 1300,"Centro / Microcentro, Capital Federal",40,40,2,1,1,48 años,Contrafrente,E,Muy luminoso,,,,,,,True,,,,,,,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,True,Ciudad Autonoma de Buenos Aires
USD 800,,Ugarteche 3260,"Palermo, Capital Federal",45,45,2,1,1,6 años,,,,,,,True,,True,,,,,,True,,True,,,,,,True,True,,True,True,,True,,,,,,,,,,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
$ 380.000, $ 120.000,MONROE 4500,"Villa Urquiza, Capital Federal",50,50,3,1,1,10 años,Frente,N,Muy luminoso,,,,,,,,,,True,,,,,,,,,,True,True,,,,,True,,,,True,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 380.000, $ 134.750,Güemes 4474 4100,"Palermo Soho, Palermo",39,35,1,1,1,9 años,Contrafrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 7.000, $ 11,Marta Lynch al 400,"Puerto Madero, Capital Federal",209,209,4,3,3,12 años,Frente,NE,Muy luminoso,2,1,,True,,,,True,,,,,,,,True,True,,,True,True,,True,True,,,,True,,True,,,,True,,True,True,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 560,,Seguí ,"Palermo, Capital Federal",35,35,1,1,1,10 años,,,,,,,True,,True,,,,True,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 70.000,Lavalleja al 500,"Villa Crespo, Capital Federal",36,34,1,1,,8 años,Frente,S,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,True,,,,Ciudad Autonoma de Buenos Aires
USD 950,,AV. PUEYRREDON 1300,"Recoleta, Capital Federal",87,87,4,1,3,50 años,Frente,,Muy luminoso,,1,,True,,True,,True,,True,,True,,True,,,,,,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 500,,Montañeses 1823,"Belgrano C, Belgrano",50,45,2,1,1,40 años,Frente,,Muy luminoso,,,,True,,True,,,,,,,,,,,,,,,True,,True,,,True,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 490.000, $ 78.000,Vera 900,"Villa Crespo, Capital Federal",44,41,2,1,1,27 años,,,,,,,True,,True,,True,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,True,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 2.500,,Soler 6000,"Palermo, Capital Federal",92,78,3,2,2,A estrenar,,,,1,,,True,,,,True,,,,,,,,,,,,True,True,,,True,,True,,,,,,,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 340.000, $ 20.000,Yerbal 3700. Entre Joaquin v gonzalez y Candelaria,"Floresta, Capital Federal",45,40,2,1,1,35 años,Lateral,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 400,,Malabia 2400,"Palermo, Capital Federal",40,40,2,1,1,12 años,,,,,,,True,,True,,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 450,,Av. Cordoba 3949,"Palermo, Capital Federal",45,45,1,1,1,10 años,,,,,,,True,,True,,,,True,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 550.000, $ 100.000,Soldado de la Independencia al 1100,"Belgrano, Capital Federal",58,50,4,1,3,40 años,Contrafrente,O,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Aime Paine al 1100,"Puerto Madero, Capital Federal",82,82,2,1,1,3 años,Contrafrente,E,Muy luminoso,1,1,,True,,,,True,,,,,,,,True,True,,,True,True,,,True,,True,,True,,,,True,,True,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 360.000, $ 52.000,LAMBARÉ 989,"Almagro, Capital Federal",37,37,2,1,1,47 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 550,,BLANCO ENCALADA,"Núñez, Capital Federal",45,45,1,1,,1 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 550,,Avenida Cordoba 3515,"Palermo Viejo, Palermo",54,50,1,1,,40 años,Contrafrente,N,Muy luminoso,,,,True,,True,,True,,True,,,,True,,,,,True,True,True,,True,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 79.000,Austria 1700,"Recoleta, Capital Federal",46,42,2,1,1,35 años,Contrafrente,S,Muy luminoso,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,Ciudad Autonoma de Buenos Aires
$ 450.000, $ 1,Julián Alvarez 500. Entre Aguirre y Juan ramirez de velasco,"Villa Crespo, Capital Federal",44,38,1,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 480.000, $ 66.000,Mendoza 5884,"Villa Urquiza, Capital Federal",72,72,2,1,1,10 años,,N,Muy luminoso,,,,True,,,,,,,,True,,,,True,,,,,True,,,True,,True,,,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 270.000, $ 22.000,24 de noviembre ,"Boedo, Capital Federal",39,36,2,1,1,55 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,True,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 650.000, $ 98.112,Teodoro García 2400,"Belgrano, Capital Federal",66,54,3,1,2,41 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 380.000, $ 36.000,Marcelo Torcuato de Alvear 2000,"Recoleta, Capital Federal",31,28,1,1,,54 años,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,True,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 60.000,CUCHA CUCHA 1280 3  A,"Caballito Sur, Caballito",89,60,3,1,2,3 años,Frente,N,Muy luminoso,,1,,True,,,,,,True,,,,,,,,,,,True,,,,,True,,,,True,,,,,,True,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 600.000, $ 200.000,Concordia  4000 3°,"Villa Devoto, Capital Federal",140,130,4,3,3,30 años,Frente,,,1,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 320.000, $ 98.000,Ayacucho  1400 4°,"Recoleta, Capital Federal",40,37,1,1,,20 años,Contrafrente,SE,,,,,,,,,True,,,,,,,,,True,,,True,,,,True,,,,,,,,,True,,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 530.000, $ 50.000,ANGEL GALLARDO 63  PISO 7,"Villa Crespo, Capital Federal",80,70,3,1,3,25 años,Frente,E,Muy luminoso,,1,,True,,,,,,,,,,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 320.000, $ 81.000,MENDOZA 3268. Entre Ramon freire,"Belgrano, Capital Federal",38,35,1,1,,8 años,Contrafrente,,,1,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 65.000,Lavalleja  100 2°,"Villa Crespo, Capital Federal",42,38,1,1,,7 años,Frente,N,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 3.600,,Alvear Icon -departamento Totalmente Amoblado-  2 Amb-piso Alto -  Puerto Madero,"Puerto Madero, Capital Federal",74,71,2,1,1,A estrenar,Frente,,Muy luminoso,1,1,,,,True,,,True,,,,,,,True,True,,,,True,,,,,True,,True,,,,,,True,,,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 1.200,,Libertad 1600,"Recoleta, Capital Federal",104,98,3,2,2,40 años,Frente,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
USD 950,,Luis Maria Campos 70,"Palermo, Capital Federal",63,58,2,1,1,7 años,Frente,NO,Muy luminoso,1,1,Excelente,True,True,True,,True,True,True,,True,,True,True,True,True,,,True,True,,True,True,,True,,True,,True,,,,True,True,True,True,True,True,True,,True,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 57.000,Avenida Juan Bautista Alberdi 1000,"Caballito, Capital Federal",45,45,2,1,1,40 años,Interno,,Poco luminoso,,,,,,,,True,,,,,,,True,True,,,True,True,True,,,,,,,,,,,,,,,True,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 450.000, $ 123.000,PACHECO 1952,"Villa Urquiza, Capital Federal",55,48,2,1,1,16 años,Lateral,N,Muy luminoso,1,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,True,,,,,,,,Ciudad Autonoma de Buenos Aires
