precio,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,estado_general,amoblado,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,ascensor,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,banios,seguridad,climatizacion,precio_m2,precio_m2_cubierto,precio_m2_medio,precio_m2_cubierto_medio,precio_medio,precio_m2_medio_prov,precio_m2_cubierto_medio_prov
150000,Escribano Vazquez 3550,"El Venado II, Canning",380,200,5,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),2.0,0.75,0.33,394.7368421052632,750.0,253.97490844982795,520.2395212590859,16950.659369202225,210.73119244210721,435.193079064893
145000,Escribano Vazquez 3550,"El Venado II, Canning",375,150,4,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Zona Sur (GBA),2.5,0.75,0.33,386.6666666666667,966.6666666666666,253.97490844982795,520.2395212590859,16950.659369202225,210.73119244210721,435.193079064893
1800,Av del golf 1805 ,"Enyoi, Nordelta",200,90,3,2,8,0,0,Muy luminoso,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Zona Note (GBA),2.0,0.75,0.8300000000000001,9.0,20.0,11.785488665923449,16.688083365298557,20725.79965979966,50.2740133069307,397.23216854773284
1100,Islas del Golf - Enyoi,"Enyoi, Nordelta",138,79,3,2,11,Contrafrente,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.5,7.971014492753623,13.924050632911392,11.785488665923449,16.688083365298557,20725.79965979966,50.2740133069307,397.23216854773284
950,Enjoy Islas del Golf Nordelta,"Enyoi, Nordelta",65,55,2,1,5,Frente,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.0,14.615384615384615,17.272727272727273,11.785488665923449,16.688083365298557,20725.79965979966,50.2740133069307,397.23216854773284
700,Islas del Golf - Enyoi. 0,"Enyoi, Nordelta",45,45,2,1,0,Frente,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.0,15.555555555555555,15.555555555555555,11.785488665923449,16.688083365298557,20725.79965979966,50.2740133069307,397.23216854773284
150,Dean Funes  1000 - Piso 1º Dpto C,"España y Hospitales, Rosario",33,33,1,1,0,Frente,NO,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.545454545454546,4.545454545454546,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
150,Dean Funes  1000 - Piso 3º Dpto C,"España y Hospitales, Rosario",45,38,1,1,0,Frente,NO,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,3.3333333333333335,3.9473684210526314,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
175,Italia 2609,"España y Hospitales, Rosario",27,27,1,1,3,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,6.481481481481482,6.481481481481482,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
185,Dean Funes y Laprida,"España y Hospitales, Rosario",42,42,2,1,3,Frente,S,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.404761904761905,4.404761904761905,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
198,Gálvez al 1405,"España y Hospitales, Rosario",35,35,2,1,3,Frente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,5.6571428571428575,5.6571428571428575,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
200,Dean Funes y Laprida,"España y Hospitales, Rosario",42,42,2,1,2,Contrafrente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.761904761904762,4.761904761904762,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
220,ESPAÑA 2940 ROSARIO SANTA FE,"España y Hospitales, Rosario",55,55,5,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1.0,0.0,0.0,4.0,4.0,4.585509860509861,4.662264246474773,1930.6040579710145,21.379865753914114,24.108624119867923
1500,Estancia Q2 Mendiolaza,"Estancia Q2, Mendiolaza",1056,215,8,3,0,0,E,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,2.5,0.0,0.0,1.4204545454545454,6.976744186046512,1.6454302928275464,6.245930232558139,5854.577346848832,34.03795675142157,37.00514482613048
1700,SAN JOSE DE CALASANZ 597,"Estancia Q2, Mendiolaza",1057,215,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,2.0,0.0,0.0,1.608325449385052,7.906976744186046,1.6454302928275464,6.245930232558139,5854.577346848832,34.03795675142157,37.00514482613048
2200,Estancia Q2 Mendiolaza,"Estancia Q2, Mendiolaza",1000,400,10,3,12,0,N,Muy luminoso,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Cordoba,2.5,0.75,1.1600000000000001,2.2,5.5,1.6454302928275464,6.245930232558139,5854.577346848832,34.03795675142157,37.00514482613048
2300,San Jose de Calazans 597,"Estancia Q2, Mendiolaza",1700,500,4,3,10,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Cordoba,3.0,0.0,0.0,1.3529411764705883,4.6,1.6454302928275464,6.245930232558139,5854.577346848832,34.03795675142157,37.00514482613048
650,Raul Alfonsin 262 Depto 1ºA,"Ezeiza, Ezeiza",45,45,3,2,5,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.75,0.0,14.444444444444445,14.444444444444445,16.64485260770975,16.64485260770975,16950.659369202225,210.73119244210721,435.193079064893
400,Balcarce  al 400,"Ezeiza, Ezeiza",50,50,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,8.0,8.0,16.64485260770975,16.64485260770975,16950.659369202225,210.73119244210721,435.193079064893
400,Venta/alquiler - Departamento en Ezeiza,"Ezeiza, Ezeiza",40,40,3,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,10.0,10.0,16.64485260770975,16.64485260770975,16950.659369202225,210.73119244210721,435.193079064893
370,diego laure 454,"Ezeiza, Ezeiza",35,35,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,10.571428571428571,10.571428571428571,16.64485260770975,16.64485260770975,16950.659369202225,210.73119244210721,435.193079064893
3500,Quintas del Sol,"Ezeiza, GBA Sur",800,230,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),3.0,0.0,0.0,4.375,15.217391304347826,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
1200,Barrio Jorge Newbery,"Ezeiza, GBA Sur",225,200,5,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),3.0,0.0,0.0,5.333333333333333,6.0,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
900,Lavarden  10,"Ezeiza, GBA Sur",65,65,3,2,2,Frente,NE,Muy luminoso,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,Zona Sur (GBA),1.5,0.0,0.5,13.846153846153847,13.846153846153847,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
300,Venta/alquiler- Departamento en Bambú Classic,"Ezeiza, GBA Sur",35,35,2,1,5,Interno,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,8.571428571428571,8.571428571428571,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
750,Duplex 3 Ambientes en Complejo Los Ceibos Canning,"Ezeiza, GBA Sur",120,120,3,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.5,0.0,0.0,6.25,6.25,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
620,Alquiler - Departamento en Bambú Relax Canning.,"Ezeiza, GBA Sur",60,60,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,10.333333333333334,10.333333333333334,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
620,Maipú 60,"Ezeiza, GBA Sur",50,50,3,2,0,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,Zona Sur (GBA),1.0,1.25,0.0,12.4,12.4,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
550,Departamento en Alquiler - Bambú Classic,"Ezeiza, GBA Sur",70,45,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Zona Sur (GBA),1.0,0.75,0.5,7.857142857142857,12.222222222222221,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
390,Jose Maria Ezeiza al 262,"Ezeiza, GBA Sur",47,47,2,1,0,Contrafrente,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.297872340425531,8.297872340425531,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
420,Jose Maria Ezeiza al 262,"Ezeiza, GBA Sur",47,47,2,1,0,Contrafrente,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.936170212765957,8.936170212765957,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
400,Provincias Unidas e Ituzaingo,"Ezeiza, GBA Sur",45,45,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,8.88888888888889,8.88888888888889,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
350,Departamento en Venta y Alquiler - Canning Bambu Classic,"Ezeiza, GBA Sur",35,35,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,10.0,10.0,9.725120399770843,17.112210907124688,16950.659369202225,210.73119244210721,435.193079064893
490,Combate de San Lorenzo 1724,"Florencio Varela, Florencio Varela",100,100,4,3,6,Frente,S,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),2.5,0.0,0.0,4.9,4.9,4.218095238095238,5.902727272727273,16950.659369202225,210.73119244210721,435.193079064893
350,Av Calchaquí 6495,"Florencio Varela, Florencio Varela",60,55,2,1,10,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,1.25,0.33,5.833333333333333,6.363636363636363,4.218095238095238,5.902727272727273,16950.659369202225,210.73119244210721,435.193079064893
300,Bernardo de Monteagudo 3394,"Florencio Varela, Florencio Varela",84,80,3,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),2.0,0.0,0.0,3.5714285714285716,3.75,4.218095238095238,5.902727272727273,16950.659369202225,210.73119244210721,435.193079064893
220,Av. Jose de San Martin 2287,"Florencio Varela, Florencio Varela",40,40,2,1,20,Interno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),0.0,0.0,0.0,5.5,5.5,4.218095238095238,5.902727272727273,16950.659369202225,210.73119244210721,435.193079064893
500,Corrientes 3900. Entre Gentili y Zapiola,"Florencio Varela, GBA Sur",78,78,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.410256410256411,6.410256410256411,5.4404168104776005,5.865864294435723,16950.659369202225,210.73119244210721,435.193079064893
310,Sanchez de loria 300,"Florencio Varela, GBA Sur",40,35,3,2,0,Frente,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,7.75,8.857142857142858,5.4404168104776005,5.865864294435723,16950.659369202225,210.73119244210721,435.193079064893
300,LAS AMERICAS 2200. Entre Camino general belgrano y Alfonsina storni,"Florencio Varela, GBA Sur",50,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.0,6.0,5.4404168104776005,5.865864294435723,16950.659369202225,210.73119244210721,435.193079064893
300,Finochieto 2322,"Florencio Varela, GBA Sur",47,45,3,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),0.0,0.0,0.33,6.382978723404255,6.666666666666667,5.4404168104776005,5.865864294435723,16950.659369202225,210.73119244210721,435.193079064893
230,Av. Belgica 200. Entre Cerdena y Corcega,"Florencio Varela, GBA Sur",45,45,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),0.0,0.0,0.0,5.111111111111111,5.111111111111111,5.4404168104776005,5.865864294435723,16950.659369202225,210.73119244210721,435.193079064893
1500,Carola Lorenzini 4951,"Francisco Alvarez, Moreno",335,270,6,5,16,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,Zona Oeste (GBA),3.5,1.25,0.8300000000000001,4.477611940298507,5.555555555555555,8.641975058690898,19.196719265472698,8036.966795366795,326.18953727018226,345.5260697825962
1500,Carola Lorenzini 4951 Moreno Buenos Aires Argentina.,"Francisco Alvarez, Moreno",335,270,6,5,15,0,N,Luminoso,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Zona Oeste (GBA),3.0,0.0,0.8300000000000001,4.477611940298507,5.555555555555555,8.641975058690898,19.196719265472698,8036.966795366795,326.18953727018226,345.5260697825962
1300,El Casco de Álvarez,"Francisco Alvarez, Moreno",255,255,4,3,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Oeste (GBA),4.0,0.0,0.33,5.098039215686274,5.098039215686274,8.641975058690898,19.196719265472698,8036.966795366795,326.18953727018226,345.5260697825962
400,JOSE IGNACIO GORRITI ,"Francisco Alvarez, Moreno",80,78,3,2,18,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Oeste (GBA),1.0,0.0,0.0,5.0,5.128205128205129,8.641975058690898,19.196719265472698,8036.966795366795,326.18953727018226,345.5260697825962
160,GIANELLI 562,"General Bustos, Córdoba",55,55,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,2.909090909090909,2.909090909090909,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
180,JUAN  CAPISTRANO TISERA 657,"General Bustos, Córdoba",45,45,4,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,4.0,4.0,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
210,Coronel Acevey 1440,"General Bustos, Córdoba",45,40,2,1,20,0,0,Muy luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,Cordoba,1.0,0.5,0.5,4.666666666666667,5.25,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
220,Augusto Lopez  ,"General Bustos, Córdoba",40,40,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.5,5.5,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
250,republica 1006,"General Bustos, Córdoba",45,45,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,5.555555555555555,5.555555555555555,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
260,Avenida Juan B Justo 2764,"General Bustos, Córdoba",55,55,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,4.7272727272727275,4.7272727272727275,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
280,Abad e Illeana 469,"General Bustos, Córdoba",125,125,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,2.24,2.24,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
480,carcano ,"General Bustos, Córdoba",90,80,4,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.75,0.0,5.333333333333333,6.0,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
650,José Manuel Saravia 229,"General Bustos, Córdoba",250,250,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.5,0.0,0.0,2.6,2.6,4.088762388990577,4.143678644855636,5854.577346848832,34.03795675142157,37.00514482613048
2500,Barbarita -  Marcos Paz 2800,"General Pacheco, Tigre",260,220,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),4.0,0.0,0.33,9.615384615384615,11.363636363636363,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
230,Delfino 132,"General Pacheco, Tigre",25,25,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,9.2,9.2,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
230,Donato Alvarez al 300,"General Pacheco, Tigre",40,40,2,1,3,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,5.75,5.75,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
285,Av de los Cosntituyentes 1900,"General Pacheco, Tigre",50,50,2,1,0,Frente,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,5.7,5.7,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
550,San Juan al 500,"General Pacheco, Tigre",60,55,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.5,0.0,0.0,9.166666666666666,10.0,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
300,JUJUY 300,"General Pacheco, Tigre",35,35,2,1,46,Contrafrente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.0,8.571428571428571,8.571428571428571,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
490,Bogotá ,"General Pacheco, Tigre",60,50,2,1,4,Contrafrente,E,Muy luminoso,0,Excelente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Zona Note (GBA),1.0,0.0,0.8300000000000001,8.166666666666666,9.8,6.160774367398297,8.344488952975244,20725.79965979966,50.2740133069307,397.23216854773284
420,Catamarca  al 900,"General Paz, Córdoba",66,66,3,1,0,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Cordoba,1.0,0.75,0.5,6.363636363636363,6.363636363636363,15.45083533923372,17.436364602073397,5854.577346848832,34.03795675142157,37.00514482613048
210,Viamonte 449,"General Paz, Córdoba",20,20,1,1,20,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,10.5,10.5,15.45083533923372,17.436364602073397,5854.577346848832,34.03795675142157,37.00514482613048
220,Av. Patria 208,"General Paz, Córdoba",23,23,4,1,10,Frente,SO,Muy luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.5,9.565217391304348,9.565217391304348,15.45083533923372,17.436364602073397,5854.577346848832,34.03795675142157,37.00514482613048
250,Lima 1986,"General Paz, Córdoba",40,40,2,1,10,Frente,N,Muy luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.8300000000000001,6.25,6.25,15.45083533923372,17.436364602073397,5854.577346848832,34.03795675142157,37.00514482613048
250,Araoz de Lamadrid,"General Paz, Córdoba",40,40,2,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.25,6.25,15.45083533923372,17.436364602073397,5854.577346848832,34.03795675142157,37.00514482613048
250,Roma 358 ,"General Paz, Córdoba",40,40,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,1.0,0.0,0.0,6.25,6.25,15.45083533923372,17.436364602073397,5854.577346848832,34.03795675142157,37.00514482613048
