precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
USD 1.200,,Santa Ana - Villanueva 100,"Santa Ana, Villanueva",200,150,4,2,3,,,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Zona Note (GBA)
USD 800,,Espigon 13 - Puerto escondido 100,"Puerto Escondido, Nordelta",105,105,4,3,3,,Interno,,,2,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 500,,VILLA LOS REMEROS 200,"Villa Los Remeros, Rincón de Milberg",92,40,2,1,1,4 años,Contrafrente,E,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,Zona Note (GBA)
USD 1.100,,Casa en Alquiler en San Matias,"San Matías, Belén de Escobar",881,185,5,3,3,A estrenar,,NO,,,1,,,,,,,True,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,True,,,,,,,,Zona Note (GBA)
USD 1.000,,Loft de la bahia 300,"Wyndham Loft, Nordelta",59,65,2,1,1,,Contrafrente,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,True,,Zona Note (GBA)
USD 4.500,,Santa Teresa 100,"Santa Teresa, Villanueva",330,330,6,5,4,1 años,,NE,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,Zona Note (GBA)
$ 500.000, $ 110.000,Saraví al 1400,"Jardines de Saraví, Pilar",56,56,2,1,1,A estrenar,Interno,N,,1,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
$ 300.000,,Uruguay 1367 Pilar Provincia de Buenos Aires Argentina Pilar Buenos Aires Argentina.,"Pilar, GBA Norte",50,42,2,1,1,5 años,,,Luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 2.900,,San Marco (Villanueva) 100,"San Marco, Villanueva",250,250,4,3,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.600, $ 50.000,Alquiler Anual Casa 4 Ambientes en Portezuelo Nordelta Tigre,"Portezuelo, Nordelta",400,150,4,2,3,A estrenar,,NO,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 600,,MIRADORES DE LA BAHIA 100,"Miradores de la Bahía, Nordelta",68,68,2,,1,,Contrafrente,NO,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 400, $ 120.000,Av Maipu 1800,"Olivos, Vicente López",35,31,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,True,True,,,,True,,,,,,Zona Note (GBA)
$ 520.000,,Colombres 800,"Villa Adelina, San Isidro",50,40,3,1,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Zona Note (GBA)
$ 450.000,,Placido Marin 2200,"Boulogne Sur Mer, San Isidro",56,56,3,1,2,39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 400.000,,Placido Marin 2200,"Boulogne Sur Mer, San Isidro",61,61,2,1,1,39 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.700,,Chubut 415,"Mayling, Pilar",720,180,6,3,,18 años,,E,Muy luminoso,1,1,,True,,,True,True,True,,,,True,,,,,,True,True,,,,,,,True,True,,True,,,,,,True,True,True,,,,,,Zona Note (GBA)
$ 350.000, $ 137.000,CONCORD PILAR 300,"Concord Pilar, Pilar",38,38,1,,,,Frente,,Poco luminoso,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Zona Note (GBA)
$ 300.000, $ 28.000,Guemes al 2200,"General San Martín, GBA Norte",28,28,1,1,1,25 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.500, $ 390.000,Barrio el Cantón - Area Golf 100,"El Cantón, El Cazador",250,210,6,4,5,8 años,,,,2,1,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,Zona Note (GBA)
USD 1.000, $ 80.000,Velez Sarsfield  al 2000,"Martínez, San Isidro",81,81,3,2,2,7 años,Frente,N,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 600.000,,18 DE DICIEMBRE 1600. Entre Perdiel y Benito juarez,"General San Martín, GBA Norte",70,66,3,,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 350.000, $ 100.000,Liniers 1631,"San Martín Centro, General San Martín",37,35,1,1,,5 años,Contrafrente,,Muy luminoso,,,,True,,,,,,True,,,,,,,,,,True,True,,,True,,True,,,,,,True,,,,True,,True,,True,,,,Zona Note (GBA)
$ 1.200.000,,BLANCO ENCALADA 900,"La Horqueta, San Isidro",279,130,4,2,3,50 años,,,Muy luminoso,2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,True,,,,,,,,Zona Note (GBA)
USD 1.190, $ 400.000,Av De Los Lagos Lote / N° 100,"Acacias, El Cazador",150,150,4,2,3,1 años,,,,3,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 650,,Departamento en Alquiler en Aqua Golf Nordelta,"Aqua Golf I, Nordelta",49,49,2,1,1,5 años,Frente,NO,,1,1,,True,,,True,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,True,,True,,,,,,Zona Note (GBA)
$ 500.000, $ 35.000,Viamonte  y Gutierrez,"Las Campanillas, Pilar",299,90,3,1,2,9 años,,NE,Muy luminoso,2,,,,,,,True,,True,,,,,,,,,True,True,,,True,,,True,,,,True,,,True,,,,True,,,,,,,Zona Note (GBA)
USD 3.500,,Flaubert al 700,"Bella Vista, San Miguel",,,5,2,3,A estrenar,,,,,1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 1.800, $ 300.000,SAN Gabriel 9,"San Gabriel, Villanueva",900,210,5,3,4,A estrenar,,NE,,,1,,,,,,,,,,,,,,,,,,True,,,True,,,,True,True,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 4.000,,Paraná al 400,"Martínez, San Isidro",660,,5,4,3,A estrenar,,S,,4,1,,True,,,,,,,,,,,True,,True,,,,,,,,,True,True,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 330.000, $ 500.000,barrio puertos,"Puertos, El Cazador",654,217,6,2,4,5 años,,,,2,,,True,,,,True,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,True,True,True,,,,,,Zona Note (GBA)
$ 300.000, $ 30.000,Moreno 18,"Bella Vista, San Miguel",44,40,2,1,1,A estrenar,Frente,NE,Muy luminoso,,,,True,,,,True,,,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,True,,,,,,,Zona Note (GBA)
$ 400.000, $ 43.330,Misiones 75,"Bella Vista, San Miguel",47,47,2,1,1,10 años,Interno,,,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 250.000, $ 10.000,Alsina al 2000,"José León Suárez, General San Martín",60,37,2,1,1,12 años,Frente,NE,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,Zona Note (GBA)
$ 500.000, $ 30.000,C. Tejedor  al 2100,"Munro, Vicente López",48,45,2,1,1,5 años,Frente,E,Muy luminoso,1,,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
$ 460.000,,Mitre al 100,"Belén de Escobar, Escobar",38,38,1,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 410.000,,Studio 44 Rivadavia al 700,"Belén de Escobar, Escobar",40,40,1,1,,A estrenar,Contrafrente,NE,Muy luminoso,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,Zona Note (GBA)
$ 900.000,,Jonas Salk 3200,"Olivos, Vicente López",96,68,4,2,2,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.000,,Bogotá 800,"Tortuguitas, Malvinas Argentinas",1480,170,4,2,3,9 años,,,,,1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,True,,,,,,Zona Note (GBA)
$ 450.000, $ 80.000,Av. Maipu al 3100,"Olivos, Vicente López",44,44,2,1,1,68 años,Lateral,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Zona Note (GBA)
$ 750.000, $ 160.000,Rosales  al 2500,"Olivos, Vicente López",60,60,3,1,2,40 años,Frente,E,Muy luminoso,1,,,True,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,True,,,,True,,True,,,,Zona Note (GBA)
USD 700,,Juan Bautista Alberdi 585,"Olivos, Vicente López",50,45,2,1,1,15 años,Frente,,Muy luminoso,1,,,True,,True,,,,,,,,,,True,,,,True,True,,True,True,,True,,,,,,,,,,True,,True,True,True,,True,,Zona Note (GBA)
USD 1.400, $ 105.000,Trinidad 600 Manzanares,"Pilar, GBA Norte",560,197,6,3,5,A estrenar,,,Muy luminoso,1,1,,,,,True,,True,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,True,True,,,,,,,Zona Note (GBA)
$ 300.000, $ 30.000,Salta 2925,"San Andrés, General San Martín",40,40,2,1,1,30 años,Contrafrente,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.200, $ 95.000,Trinidad 600 Manzanares,"Pilar, GBA Norte",550,180,5,3,3,A estrenar,,,Muy luminoso,1,1,,,,,True,,True,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,Zona Note (GBA)
USD 700, $ 166.000,Las Amapolas 300,"Ayres Vila, Pilar",100,100,3,2,2,6 años,Frente,O,,1,,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,True,,,,True,,Zona Note (GBA)
USD 1.200, $ 450.000,Avenida del Libertador 13400,"Martínez, San Isidro",127,97,3,2,2,14 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 680, $ 190.000,R. Caamaño Lote / N° 1103,"Apart del Pinazo, Pilar",100,87,3,1,2,10 años,Interno,NE,,1,,,,,,,True,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,True,,True,,True,,,,Zona Note (GBA)
$ 380.000,,Amorín Esquina Blanes,"Del Viso, Pilar",215,,3,1,2,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,Zona Note (GBA)
USD 3.800, $ 578.000,Camino Bancalari 7600,"El Encuentro, General Pacheco",350,350,6,4,4,12 años,,,,,1,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,Zona Note (GBA)
$ 350.000, $ 60.000,Caseros 2191  p6 5,"San Martín Centro, General San Martín",65,60,2,1,1,20 años,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 500.000,,Los Narcisos  600,"Pilar, Pilar",70,70,3,1,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 450.000, $ 50.000,Gral. Paunero  al 1100,"Acassuso, San Isidro",36,31,2,1,1,45 años,Frente,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 550.000,,Posadas al 500,"Pilar, GBA Norte",34,34,1,1,,3 años,Frente,N,,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,Zona Note (GBA)
USD 500, $ 40.000,Alberdi  700 3°,"Campana, Campana",47,47,2,1,1,,Frente,,,1,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 1.100.000, $ 240.000,Isla Rasa Fatima Lote / N° 0,"Los Potrillos, Fátima",228,148,4,4,3,20 años,,,,3,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,Zona Note (GBA)
$ 750.000, $ 100.000,Avenida Del Libertador  2700,"Olivos, Vicente López",57,57,3,1,2,20 años,Lateral,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 2.800,,San Isidro Labrador,"San Isidro Labrador, Villanueva",850,250,5,4,4,A estrenar,,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,,,,,True,,True,,True,,,,Zona Note (GBA)
USD 3.500,,Santa María de Tigre al 100,"Santa María de Tigre, Rincón de Milberg",400,400,4,4,3,A estrenar,,,Muy luminoso,,1,,,,,,True,,,,,,,,,,,,True,,,,,,True,True,True,,True,,,,,,True,,True,,True,,,,Zona Note (GBA)
USD 500, $ 200.000,AV. DEL PUERTO- PUERTO ESCONDIDO - 600,"Zaduh, Nordelta",45,,1,1,,,Frente,O,,1,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,,,,True,,,,True,,Zona Note (GBA)
USD 2.500,,boat center con amarra 600,"Boat Center, Rincón de Milberg",220,220,4,2,3,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 3.000,,Tipas 0,"Tipas, Nordelta",250,250,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 900, $ 255.000,Avenida Del Libertador - Torre AWWA 2300,"Olivos, Vicente López",75,62,3,2,2,,Frente,O,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 600, $ 150.000,Departamento en Lagoon Pilar,"Lagoon Pilar, Villa Rosa",48,,2,1,1,5 años,Interno,,,,,,,,True,,,,,,,,,,True,,,,True,,,,,,True,,,,,,,,,,True,,True,,,,True,,Zona Note (GBA)
USD 3.500,,La Comarca 200,"La Comarca, General Pacheco",200,200,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 350.000,,Pizarro N°1300 Entre Independencia y V. Gómez,"Del Viso, Pilar",46,42,2,1,1,10 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.200, $ 250,Avenida de los Lagos 3100,"El Palmar, Nordelta",100,85,3,2,2,9 años,,,,1,,,True,,True,,True,,,,,,,,,,,,True,True,,,True,,True,,,,,,,,True,,True,,True,,,,True,,Zona Note (GBA)
$ 380.000, $ 47.000,Congreso al 4600,"Villa Ballester, General San Martín",35,35,2,1,1,30 años,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 510.000, $ 85.000,Independencia 5129 - Villa Ballester,"Villa Ballester, General San Martín",65,65,3,1,2,10 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 420.000, $ 40.000,SAN Lorenzo al 2500,"General San Martín, GBA Norte",40,40,2,1,1,A estrenar,Contrafrente,N,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
$ 480.000,,CAZON 400,"Tigre, Tigre",55,50,2,1,1,15 años,,,,1,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 1.200.000, $ 100.000,Avenida Maipú 3400,"Olivos, Vicente López",72,65,3,1,2,A estrenar,,,,1,1,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,True,True,,,,,,Zona Note (GBA)
$ 850.000, $ 115.000,Av Libertador 14257 Martínez San Isidro Bs.as.  14200,"Martínez, San Isidro",60,60,2,1,1,,,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,Zona Note (GBA)
$ 850.000, $ 115.000,AV. LIBERTADOR 14200,"Martínez, San Isidro",63,60,2,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 450.000, $ 120.000,Las heras 900. Entre Delia y Muñoz,"Muñiz, San Miguel",47,44,2,1,1,,Contrafrente,,,1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,True,,,,,,,,Zona Note (GBA)
USD 1.200, $ 210.000,San Gabriel Villanueva Tigre 4500,"San Gabriel, Villanueva",152,130,4,2,3,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 450.000,Acacias Puertos del Lago - Acacias Escobar Bs.As. G.B.A. Norte 0,"Puertos, El Cazador",250,220,6,4,5,,,,,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,True,,,,True,,Zona Note (GBA)
USD 750,,Maschwitz Club CC 500,"Maschwitz Country Club, Escobar",280,260,5,3,4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 450.000, $ 180.000,Luis García 1800,"Tigre, Tigre",44,40,2,1,1,14 años,,,,1,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,True,True,,,,,,,Zona Note (GBA)
$ 220.000, $ 27.000,Felipe Boero al 860,"Belén de Escobar, Escobar",60,50,2,1,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 800.000, $ 54.000,Jacinto Díaz 53 - 1º A,"San Isidro, GBA Norte",,,4,1,3,30 años,Frente,SE,,,1,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 750,,Casa en alquiler-Maschwitz Club 1200,"Ingeniero Maschwitz, Escobar",380,280,5,3,4,,,,,,1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,Zona Note (GBA)
USD 1.500,,Casa en alquiler en el Canton Maschwitz 1600,"El Cantón, El Cazador",705,187,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.100,,Santa Isabel I 100,"Santa Isabél, Escobar",200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,True,,,,,,Zona Note (GBA)
USD 800,,Remeros Beach  - Tigre  - Rincon de Milberg 1200,"Remeros Beach, Rincón de Milberg",53,46,2,1,1,,Lateral,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 480.000, $ 80.000,Av. Centenario al 2100,"Béccar, San Isidro",45,45,2,1,1,35 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 470,,Edificio Skyroof Living Nordelta 300,"Nordelta, Tigre",69,47,2,1,1,A estrenar,Interno,E,,1,,,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,True,,,,,,True,,,,,True,Zona Note (GBA)
USD 650, $ 210.000,Av. del Puerto 300,"Miradores de la Bahía, Nordelta",70,50,2,2,1,10 años,Frente,N,,1,1,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,True,,True,,,,,True,Zona Note (GBA)
USD 700,,Departamento en Skyroof - Nordelta,"Condominio Skyroof, Nordelta",54,47,2,1,1,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 800, $ 130.000,Condominio de la Bahia 500,"Condominios de la Bahia, Nordelta",50,45,2,1,1,8 años,Frente,NE,,1,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Zona Note (GBA)
USD 1.200,,Puertos  vistas 100,"Vistas, El Cazador",164,164,5,3,4,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.500,,San Matías area 2 200,"San Matías, Belén de Escobar",205,205,4,2,3,,,NO,,3,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 450.000, $ 100.000,Av Santa Fe  al 700 Acassuso,"Acassuso, San Isidro",42,39,2,1,1,50 años,Contrafrente,E,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
$ 270.000, $ 30.000,General Paz  2800 3°,"Villa Ballester, General San Martín",33,30,1,1,1,10 años,Frente,O,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Zona Note (GBA)
$ 500.000,,Juan de Garay   328,"Tigre, GBA Norte",35,30,2,1,1,A estrenar,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Zona Note (GBA)
USD 900,,Tacuari  al 200,"Tigre, Tigre",120,120,4,3,3,A estrenar,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 3.300,,Santa Barbara 600,"Santa Bárbara, Troncos del Talar",350,290,5,5,4,,,NO,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 850,,Vila Vela 100,"Villanueva, Tigre",50,50,2,1,1,,Frente,,,2,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,True,,Zona Note (GBA)
USD 1.100,,Puerto Escondido - Av.del Puerto 200,"Delta 8., Nordelta",80,72,3,2,2,,Interno,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,True,True,Zona Note (GBA)
USD 2.300,,Alquiler Anual Casa 5 Ambientes en Los Sauces Nordelta Tigre,"Los Sauces, Nordelta",600,270,5,2,4,16 años,,O,Muy luminoso,4,1,,True,,,,,,,,,,,True,,,,,True,,,,,,,True,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
$ 400.000, $ 36.000,AV. MAIPU 545,"Vicente López, Vicente López",35,35,2,1,1,43 años,Lateral,N,Luminoso,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,True,Zona Note (GBA)
$ 260.000,,Pasteur al 5300,"Virreyes, San Fernando",,,2,1,1,A estrenar,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Zona Note (GBA)
USD 2.000, $ 323.000,General Artigas al 300,"La Comarca, General Pacheco",660,,5,4,3,3 años,,,,2,,,True,,True,,True,True,,,,,,,,,,,,,,,,,True,True,True,,True,,True,,,,True,True,True,,,,True,,Zona Note (GBA)
USD 1.300,,Alem ,"San Isidro, San Isidro",128,100,6,2,2,A estrenar,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 8.500,,Andres Ferreyra 3900,"La Lucila, Vicente López",3860,1097,8,7,5,20 años,,O,,10,3,,True,,,,,,,,,,,,,,,True,True,True,,True,,,True,True,True,,True,,,,,,True,,True,,True,,,,Zona Note (GBA)
USD 3.000, $ 40.000,Casa en Venta en San Isidro Labrador. Villanueva.,"San Isidro Labrador, Villanueva",300,300,4,3,3,A estrenar,,,,3,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,True,True,,True,,True,,True,,Zona Note (GBA)
USD 1.000,,ACACIAS - PUERTOS / ESCOBAR 100,"Acacias, El Cazador",260,180,4,3,3,3 años,,S,,,1,,,,,,True,True,,,,,,,,,,,True,,,,,,,True,True,,True,,,,True,,True,,True,,,,,,Zona Note (GBA)
USD 3.700,,Santa Clara VIP CON MUEBLES 0,"Santa Clara VIP (Tigre), Villanueva",420,380,10,5,5,,,,,4,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,True,,Zona Note (GBA)
USD 450,,LAS CAMPANILLAS 100,"Pilar, Pilar",61,51,2,1,1,,Frente,NE,Muy luminoso,1,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,Zona Note (GBA)
USD 750, $ 1,QBAY GOLF 0,"Islas del Golf, Nordelta",53,46,2,2,1,,Contrafrente,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Zona Note (GBA)
USD 2.500,,SAN MARCO VILLANUEVA 100,"San Marco, Villanueva",302,302,4,3,3,9 años,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 550, $ 60.000,AV Peron 2700    2 A,"Victoria, San Fernando",55,55,2,1,1,2 años,Frente,O,,1,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,Zona Note (GBA)
USD 3.500,,Barrio Talar de Pacheco,"El Talar de Pacheco, General Pacheco",1640,,8,2,3,17 años,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 2.700,,Avda. del libertador 3700,"La Lucila, Vicente López",258,228,4,4,3,30 años,Contrafrente,E,,2,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,True,Zona Note (GBA)
USD 400, $ 190.000,Plaza portozuelo ,"Portezuelo, Nordelta",45,35,2,1,1,15 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.600, $ 300.000,Avenida del Libertador 100,"Vicente López, GBA Norte",82,78,3,2,2,7 años,Lateral,N,,1,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,True,,True,True,True,,,,True,,,,True,True,Zona Note (GBA)
USD 1.100,,Departamento en Venta / Alquiler - Portezuelo Nordelta.,"Marinas del Portezuelo, Nordelta",93,73,2,2,1,A estrenar,,,Muy luminoso,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,True,,True,,,,True,,Zona Note (GBA)
